epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,716.947,0.72763,2.30671,0.95376,0.21007,0.22765,0.13378,0.11623,0.59097,2.23654,0.89667,0.000178212,0.000178212,0.000178212
106,723.787,0.72267,2.30813,0.94655,0.20925,0.22571,0.13614,0.11832,0.58326,2.23546,0.89473,0.000177013,0.000177013,0.000177013
107,730.891,0.72802,2.30717,0.9485,0.21055,0.22789,0.13332,0.11525,0.60194,2.25331,0.90371,0.000175813,0.000175813,0.000175813
108,737.366,0.73402,2.30747,0.95246,0.20951,0.22498,0.13577,0.1179,0.58135,2.23627,0.89278,0.000174613,0.000174613,0.000174613
109,743.779,0.7261,2.3012,0.94855,0.21089,0.22723,0.13256,0.11511,0.58651,2.23968,0.89761,0.000173413,0.000173413,0.000173413
110,750.306,0.72696,2.30566,0.95108,0.20564,0.23166,0.13193,0.11477,0.57975,2.23728,0.89478,0.000172213,0.000172213,0.000172213
111,756.87,0.72191,2.3011,0.95236,0.20173,0.22291,0.13364,0.11587,0.58294,2.23943,0.89462,0.000171013,0.000171013,0.000171013
112,763.548,0.7273,2.30971,0.94928,0.20353,0.23112,0.13232,0.11476,0.58201,2.23783,0.89498,0.000169813,0.000169813,0.000169813
113,770.375,0.71779,2.29872,0.94591,0.2049,0.23424,0.13402,0.11588,0.59467,2.23712,0.89914,0.000168613,0.000168613,0.000168613
114,777.462,0.7257,2.29803,0.94379,0.1988,0.23163,0.13116,0.11373,0.57917,2.23756,0.89427,0.000167414,0.000167414,0.000167414
115,784.022,0.71393,2.29266,0.94671,0.19703,0.21624,0.13514,0.11686,0.58437,2.22476,0.89572,0.000166214,0.000166214,0.000166214
116,790.607,0.7176,2.30126,0.94493,0.20419,0.22627,0.1361,0.11778,0.58151,2.23037,0.89386,0.000165014,0.000165014,0.000165014
117,797.631,0.71492,2.2991,0.9466,0.21228,0.22719,0.13397,0.11641,0.57776,2.22768,0.89261,0.000163814,0.000163814,0.000163814
118,804.338,0.71272,2.29374,0.94742,0.20229,0.22877,0.13762,0.11951,0.5777,2.22454,0.89276,0.000162614,0.000162614,0.000162614
119,810.866,0.71177,2.29395,0.94344,0.20857,0.23742,0.13657,0.11827,0.57917,2.23276,0.89282,0.000161414,0.000161414,0.000161414
120,817.442,0.71934,2.29296,0.94152,0.21634,0.23131,0.13824,0.12009,0.57266,2.22639,0.89031,0.000160214,0.000160214,0.000160214
121,824.165,0.71393,2.28824,0.94164,0.21218,0.22258,0.13726,0.12009,0.56727,2.22692,0.88884,0.000159014,0.000159014,0.000159014
122,831.124,0.71849,2.29592,0.9439,0.21704,0.23414,0.13702,0.11822,0.5875,2.23185,0.89675,0.000157815,0.000157815,0.000157815
123,837.704,0.7195,2.29441,0.94502,0.21385,0.23032,0.13743,0.11928,0.5776,2.22623,0.89023,0.000156615,0.000156615,0.000156615
124,844.389,0.71155,2.28734,0.94399,0.22076,0.22731,0.13929,0.12157,0.57237,2.224,0.89004,0.000155415,0.000155415,0.000155415
125,850.915,0.71176,2.2871,0.94811,0.21028,0.23308,0.1375,0.11976,0.57036,2.22391,0.88779,0.000154215,0.000154215,0.000154215
126,857.753,0.71741,2.28873,0.94301,0.21227,0.2295,0.13682,0.11905,0.57679,2.22385,0.89124,0.000153015,0.000153015,0.000153015
127,864.247,0.70777,2.2893,0.94032,0.21691,0.22705,0.13647,0.11874,0.57574,2.22581,0.8903,0.000151815,0.000151815,0.000151815
128,870.737,0.69967,2.28271,0.93772,0.2108,0.23444,0.13844,0.12083,0.57496,2.22546,0.89018,0.000150615,0.000150615,0.000150615
129,877.168,0.71205,2.2917,0.94277,0.21991,0.22904,0.13819,0.12007,0.5752,2.22433,0.8901,0.000149415,0.000149415,0.000149415
130,883.953,0.71089,2.29053,0.94095,0.21462,0.23866,0.13704,0.11907,0.57041,2.21951,0.88858,0.000148215,0.000148215,0.000148215
131,890.789,0.70308,2.29241,0.94183,0.21669,0.23218,0.14105,0.12349,0.57023,2.21582,0.88782,0.000147016,0.000147016,0.000147016
132,897.464,0.70084,2.27936,0.94102,0.21663,0.22458,0.13856,0.12002,0.58537,2.23003,0.89589,0.000145816,0.000145816,0.000145816
133,904.576,0.70244,2.28154,0.93781,0.20739,0.24096,0.1416,0.12323,0.57435,2.21903,0.88912,0.000144616,0.000144616,0.000144616
134,911.188,0.69904,2.27617,0.93575,0.20897,0.22811,0.1431,0.1248,0.56863,2.2206,0.88873,0.000143416,0.000143416,0.000143416
135,918.395,0.70042,2.28394,0.93741,0.22631,0.2404,0.14394,0.12535,0.56676,2.21625,0.88865,0.000142216,0.000142216,0.000142216
136,925.271,0.7042,2.28148,0.93948,0.21424,0.24894,0.13996,0.1221,0.56661,2.21981,0.88575,0.000141016,0.000141016,0.000141016
137,931.775,0.70502,2.28011,0.94381,0.21511,0.2344,0.13994,0.12223,0.56607,2.22014,0.88638,0.000139816,0.000139816,0.000139816
138,938.585,0.7007,2.27864,0.94127,0.21534,0.23555,0.14285,0.12464,0.56696,2.2156,0.88881,0.000138616,0.000138616,0.000138616
139,945.053,0.6926,2.2825,0.93934,0.21397,0.23487,0.14041,0.12227,0.57217,2.21786,0.88814,0.000137417,0.000137417,0.000137417
140,951.612,0.69271,2.27143,0.94008,0.21952,0.22507,0.14168,0.12284,0.57954,2.21827,0.89262,0.000136217,0.000136217,0.000136217
141,958.832,0.70111,2.27688,0.9373,0.21737,0.2384,0.14243,0.12439,0.56334,2.21531,0.8856,0.000135017,0.000135017,0.000135017
142,965.477,0.69936,2.27255,0.93822,0.22005,0.23719,0.14281,0.1241,0.56839,2.21166,0.88629,0.000133817,0.000133817,0.000133817
143,972.156,0.6956,2.2816,0.93593,0.22172,0.23736,0.14378,0.1248,0.5693,2.21156,0.8881,0.000132617,0.000132617,0.000132617
144,978.866,0.69057,2.27686,0.93822,0.21621,0.23204,0.14306,0.12415,0.57082,2.21798,0.88982,0.000131417,0.000131417,0.000131417
145,985.751,0.69775,2.27345,0.94222,0.22047,0.22486,0.14189,0.12391,0.56054,2.20925,0.8852,0.000130217,0.000130217,0.000130217
146,992.4,0.68804,2.26409,0.93504,0.21891,0.23725,0.14279,0.12366,0.56715,2.21583,0.88709,0.000129017,0.000129017,0.000129017
147,998.869,0.69245,2.27221,0.93649,0.21547,0.23094,0.14517,0.12668,0.56806,2.21288,0.88785,0.000127818,0.000127818,0.000127818
148,1005.57,0.69793,2.27204,0.94222,0.21999,0.23108,0.14349,0.12491,0.5692,2.21375,0.88808,0.000126618,0.000126618,0.000126618
149,1012.4,0.68806,2.26566,0.93726,0.22028,0.23345,0.14449,0.12622,0.56474,2.21288,0.88573,0.000125418,0.000125418,0.000125418
150,1019.38,0.69034,2.27129,0.93272,0.22056,0.23764,0.14163,0.12345,0.56515,2.20771,0.88584,0.000124218,0.000124218,0.000124218
151,1026.15,0.69227,2.27102,0.93796,0.21847,0.23152,0.14473,0.12626,0.56516,2.20942,0.8867,0.000123018,0.000123018,0.000123018
152,1032.87,0.6923,2.26519,0.93887,0.21696,0.24369,0.14662,0.12744,0.56716,2.21416,0.88771,0.000121818,0.000121818,0.000121818
153,1039.72,0.68263,2.26914,0.93508,0.22756,0.23015,0.14347,0.12435,0.5652,2.20675,0.88631,0.000120618,0.000120618,0.000120618
154,1046.97,0.68541,2.26761,0.92979,0.21172,0.22383,0.14166,0.12329,0.55953,2.20754,0.8836,0.000119418,0.000119418,0.000119418
155,1053.68,0.69804,2.26562,0.93588,0.2181,0.22795,0.14576,0.12704,0.56126,2.20715,0.88381,0.000118218,0.000118218,0.000118218
156,1060.78,0.68821,2.25823,0.9337,0.22341,0.23949,0.14209,0.1235,0.57044,2.21473,0.88766,0.000117019,0.000117019,0.000117019
157,1068.2,0.69049,2.26098,0.9307,0.22227,0.24132,0.14568,0.12692,0.55982,2.20634,0.88429,0.000115819,0.000115819,0.000115819
158,1074.77,0.68896,2.26154,0.93547,0.2195,0.23655,0.14585,0.12722,0.55911,2.20611,0.88363,0.000114619,0.000114619,0.000114619
159,1081.27,0.68638,2.26273,0.92844,0.21677,0.24,0.14485,0.12615,0.55919,2.20777,0.88234,0.000113419,0.000113419,0.000113419
160,1088.05,0.68009,2.25987,0.92888,0.22091,0.23742,0.14292,0.12487,0.55556,2.20361,0.88275,0.000112219,0.000112219,0.000112219
161,1094.65,0.68291,2.26384,0.93489,0.22238,0.23024,0.14548,0.1268,0.55658,2.20489,0.88438,0.000111019,0.000111019,0.000111019
162,1101.12,0.67866,2.25647,0.9333,0.22431,0.23241,0.14513,0.12685,0.55686,2.20052,0.885,0.000109819,0.000109819,0.000109819
163,1107.54,0.69337,2.25243,0.93583,0.22206,0.22728,0.14556,0.12679,0.55607,2.2017,0.88321,0.000108619,0.000108619,0.000108619
164,1114.27,0.68455,2.26158,0.93495,0.22124,0.22978,0.14676,0.12791,0.55685,2.2009,0.88309,0.00010742,0.00010742,0.00010742
165,1120.8,0.68032,2.26464,0.933,0.22139,0.23775,0.14841,0.12901,0.56559,2.20305,0.88692,0.00010622,0.00010622,0.00010622
166,1127.67,0.67807,2.25395,0.93382,0.2266,0.23312,0.14672,0.12804,0.55443,2.19803,0.88198,0.00010502,0.00010502,0.00010502
167,1134.65,0.68434,2.26437,0.9339,0.22589,0.23575,0.14758,0.12855,0.55734,2.19857,0.88373,0.00010382,0.00010382,0.00010382
168,1141.04,0.67785,2.26163,0.93081,0.22289,0.23049,0.14825,0.12919,0.55964,2.19872,0.88455,0.00010262,0.00010262,0.00010262
169,1147.71,0.6823,2.25691,0.92765,0.22304,0.23219,0.14633,0.12772,0.55692,2.19746,0.88356,0.00010142,0.00010142,0.00010142
170,1154.31,0.67563,2.2566,0.93412,0.22639,0.23451,0.14539,0.12624,0.56866,2.2054,0.8873,0.00010022,0.00010022,0.00010022
171,1160.72,0.68835,2.25475,0.93082,0.218,0.22965,0.14624,0.12813,0.55308,2.19946,0.88102,9.90204e-05,9.90204e-05,9.90204e-05
172,1167.23,0.68369,2.25658,0.93639,0.21689,0.22892,0.14526,0.12655,0.55966,2.20197,0.88376,9.78205e-05,9.78205e-05,9.78205e-05
173,1173.84,0.68373,2.2606,0.93422,0.22938,0.23794,0.14536,0.12698,0.55953,2.19724,0.88387,9.66206e-05,9.66206e-05,9.66206e-05
174,1180.43,0.675,2.24461,0.92226,0.2223,0.23532,0.14614,0.12727,0.55771,2.20212,0.88248,9.54208e-05,9.54208e-05,9.54208e-05
175,1187.09,0.68077,2.25575,0.92995,0.22621,0.23364,0.14584,0.12703,0.55914,2.20159,0.88429,9.42209e-05,9.42209e-05,9.42209e-05
176,1193.48,0.67857,2.24686,0.92645,0.2278,0.23675,0.14769,0.1288,0.56029,2.19881,0.88385,9.3021e-05,9.3021e-05,9.3021e-05
177,1199.87,0.6809,2.24652,0.92707,0.22298,0.23612,0.14943,0.13034,0.55193,2.19956,0.88053,9.18211e-05,9.18211e-05,9.18211e-05
178,1206.67,0.67844,2.25999,0.93357,0.22582,0.23447,0.14634,0.12757,0.55146,2.19546,0.88091,9.06212e-05,9.06212e-05,9.06212e-05
179,1213.94,0.67332,2.25019,0.92683,0.22271,0.23254,0.14754,0.12889,0.55418,2.1966,0.88198,8.94214e-05,8.94214e-05,8.94214e-05
180,1220.5,0.68013,2.24739,0.92882,0.22258,0.22755,0.14723,0.12853,0.55497,2.19801,0.88173,8.82215e-05,8.82215e-05,8.82215e-05
