epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,622.298,0.74664,0.90959,0.96412,0.93571,0.92938,0.97339,0.84164,0.60444,0.59364,0.91092,0.000119018,0.000119018,0.000119018
94,629.149,0.74538,0.89953,0.95665,0.94389,0.92812,0.97344,0.8388,0.60987,0.59397,0.91056,0.000117019,0.000117019,0.000117019
95,635.65,0.74123,0.91767,0.96318,0.94109,0.92918,0.97406,0.84099,0.61065,0.5909,0.91097,0.000115019,0.000115019,0.000115019
96,642.214,0.74287,0.92312,0.9638,0.94518,0.92681,0.97443,0.84416,0.60193,0.59014,0.90921,0.000113019,0.000113019,0.000113019
97,648.892,0.73536,0.8937,0.9604,0.94411,0.92838,0.97468,0.83941,0.60953,0.59279,0.91034,0.000111019,0.000111019,0.000111019
98,655.48,0.73997,0.89457,0.95825,0.93666,0.93322,0.97665,0.84476,0.60276,0.58334,0.90713,0.000109019,0.000109019,0.000109019
99,661.956,0.73436,0.89732,0.95641,0.94905,0.92249,0.97605,0.84424,0.60219,0.58202,0.90587,0.00010702,0.00010702,0.00010702
100,668.423,0.73796,0.89559,0.95897,0.94627,0.91789,0.97537,0.83932,0.60521,0.58439,0.9118,0.00010502,0.00010502,0.00010502
101,674.94,0.73245,0.88781,0.95875,0.94947,0.93041,0.97401,0.84022,0.60729,0.58234,0.90859,0.00010302,0.00010302,0.00010302
102,681.334,0.73728,0.90004,0.95949,0.95358,0.92227,0.97598,0.84366,0.60121,0.5776,0.90816,0.00010102,0.00010102,0.00010102
103,688.219,0.73699,0.88416,0.95626,0.94948,0.93291,0.97585,0.84327,0.59823,0.57349,0.90538,9.90204e-05,9.90204e-05,9.90204e-05
104,695.646,0.72828,0.89362,0.95784,0.94142,0.93219,0.97444,0.84348,0.59663,0.57676,0.90455,9.70206e-05,9.70206e-05,9.70206e-05
105,701.977,0.728,0.87551,0.95766,0.94565,0.92952,0.97625,0.84498,0.5962,0.57366,0.90565,9.50208e-05,9.50208e-05,9.50208e-05
106,708.617,0.72679,0.87853,0.95047,0.94165,0.92059,0.97447,0.84115,0.60924,0.57959,0.90898,9.3021e-05,9.3021e-05,9.3021e-05
107,715.18,0.72477,0.86281,0.95085,0.94974,0.92716,0.97366,0.84334,0.59339,0.57113,0.90461,9.10212e-05,9.10212e-05,9.10212e-05
108,721.726,0.728,0.87673,0.95418,0.94364,0.93532,0.97632,0.84666,0.59363,0.56835,0.90289,8.90214e-05,8.90214e-05,8.90214e-05
109,728.375,0.72385,0.86603,0.95146,0.93893,0.9452,0.97661,0.84591,0.59926,0.56987,0.90592,8.70216e-05,8.70216e-05,8.70216e-05
110,734.98,0.72873,0.87736,0.95479,0.94608,0.93924,0.97524,0.84774,0.59532,0.56715,0.90473,8.50218e-05,8.50218e-05,8.50218e-05
111,741.336,0.71833,0.86219,0.95356,0.94761,0.93772,0.9773,0.84827,0.59296,0.56055,0.90315,8.3022e-05,8.3022e-05,8.3022e-05
112,747.692,0.72508,0.86249,0.95069,0.94796,0.93683,0.97738,0.84934,0.59014,0.55804,0.9004,8.10222e-05,8.10222e-05,8.10222e-05
113,754.577,0.71671,0.85859,0.94765,0.94597,0.94248,0.97769,0.84976,0.59257,0.56154,0.9025,7.90224e-05,7.90224e-05,7.90224e-05
114,761.521,0.72278,0.85755,0.94616,0.94701,0.93966,0.97451,0.84667,0.593,0.5601,0.90466,7.70226e-05,7.70226e-05,7.70226e-05
115,768.348,0.71097,0.84557,0.94842,0.93104,0.94725,0.97562,0.84605,0.59349,0.55788,0.90372,7.50228e-05,7.50228e-05,7.50228e-05
116,775.199,0.71948,0.86331,0.94751,0.94031,0.94807,0.97593,0.84875,0.58632,0.55576,0.89959,7.3023e-05,7.3023e-05,7.3023e-05
117,781.53,0.71964,0.85444,0.95078,0.94372,0.9423,0.97577,0.84804,0.58938,0.55657,0.9008,7.10232e-05,7.10232e-05,7.10232e-05
118,787.833,0.71184,0.85621,0.94949,0.94942,0.93558,0.97752,0.85092,0.5873,0.55132,0.89924,6.90234e-05,6.90234e-05,6.90234e-05
119,794.277,0.70952,0.84352,0.94543,0.94607,0.94592,0.97809,0.85183,0.58608,0.55193,0.89919,6.70236e-05,6.70236e-05,6.70236e-05
120,801.205,0.72113,0.85762,0.94421,0.94017,0.94422,0.9786,0.85108,0.58434,0.54996,0.8987,6.50238e-05,6.50238e-05,6.50238e-05
121,807.799,0.71203,0.84925,0.94341,0.95492,0.94046,0.97802,0.8497,0.5866,0.54843,0.90051,6.3024e-05,6.3024e-05,6.3024e-05
122,814.482,0.71612,0.85099,0.94535,0.95394,0.93714,0.9772,0.85118,0.58304,0.54959,0.89943,6.10242e-05,6.10242e-05,6.10242e-05
123,821.033,0.72031,0.85428,0.94817,0.95419,0.93642,0.97618,0.84884,0.58751,0.55021,0.90033,5.90244e-05,5.90244e-05,5.90244e-05
124,827.353,0.71124,0.83825,0.94585,0.93904,0.94665,0.97811,0.85343,0.58318,0.54575,0.8984,5.70246e-05,5.70246e-05,5.70246e-05
125,833.946,0.71474,0.84318,0.95082,0.95981,0.93121,0.97846,0.85348,0.57934,0.54497,0.89875,5.50248e-05,5.50248e-05,5.50248e-05
126,840.48,0.71855,0.84847,0.94524,0.95147,0.9385,0.97896,0.85385,0.58052,0.54487,0.89755,5.3025e-05,5.3025e-05,5.3025e-05
127,846.91,0.70991,0.8428,0.94323,0.94845,0.94247,0.97783,0.85302,0.5811,0.54754,0.89835,5.10252e-05,5.10252e-05,5.10252e-05
128,853.425,0.70279,0.83428,0.94151,0.96029,0.93499,0.97889,0.85349,0.58555,0.54347,0.90032,4.90254e-05,4.90254e-05,4.90254e-05
129,859.834,0.71073,0.84133,0.94374,0.9577,0.93454,0.97891,0.85454,0.57918,0.54338,0.89545,4.70256e-05,4.70256e-05,4.70256e-05
130,866.332,0.71443,0.83642,0.94487,0.94896,0.93854,0.97835,0.85277,0.58254,0.54507,0.89756,4.50258e-05,4.50258e-05,4.50258e-05
131,873.086,0.70898,0.84303,0.94774,0.94881,0.94176,0.97748,0.8545,0.57865,0.54383,0.89681,4.3026e-05,4.3026e-05,4.3026e-05
132,879.431,0.70466,0.83294,0.94446,0.959,0.93352,0.97783,0.85426,0.57921,0.54147,0.89759,4.10262e-05,4.10262e-05,4.10262e-05
133,885.934,0.70971,0.83548,0.94297,0.95636,0.94225,0.97732,0.85226,0.58481,0.5453,0.89889,3.90264e-05,3.90264e-05,3.90264e-05
134,892.416,0.70063,0.82457,0.93995,0.95548,0.94129,0.97646,0.85236,0.58458,0.54681,0.89962,3.70266e-05,3.70266e-05,3.70266e-05
135,898.927,0.70362,0.83211,0.94105,0.95252,0.94403,0.97766,0.85115,0.58481,0.54275,0.89865,3.50268e-05,3.50268e-05,3.50268e-05
136,905.347,0.71067,0.83974,0.94279,0.95422,0.93848,0.97736,0.85263,0.57915,0.54181,0.89541,3.3027e-05,3.3027e-05,3.3027e-05
137,911.899,0.70703,0.82933,0.94662,0.95323,0.9416,0.97796,0.85162,0.58301,0.5411,0.89814,3.10272e-05,3.10272e-05,3.10272e-05
138,918.582,0.70721,0.83307,0.9447,0.95519,0.93709,0.97787,0.8499,0.5864,0.54127,0.89905,2.90274e-05,2.90274e-05,2.90274e-05
139,925.607,0.69849,0.83287,0.942,0.95505,0.93938,0.97775,0.85176,0.58379,0.54169,0.89862,2.70276e-05,2.70276e-05,2.70276e-05
140,932.248,0.69769,0.82962,0.94518,0.95575,0.93892,0.97802,0.85212,0.58409,0.54179,0.89886,2.50278e-05,2.50278e-05,2.50278e-05
141,939.498,0.71863,0.79849,0.94481,0.9363,0.93564,0.97287,0.83286,0.62863,0.59004,0.90095,2.3028e-05,2.3028e-05,2.3028e-05
142,946.172,0.67898,0.7396,0.9304,0.93758,0.94203,0.97415,0.83675,0.61951,0.58313,0.89912,2.10282e-05,2.10282e-05,2.10282e-05
143,952.606,0.66777,0.72617,0.92597,0.94687,0.93909,0.97557,0.84012,0.61276,0.57332,0.89672,1.90284e-05,1.90284e-05,1.90284e-05
144,959.094,0.66122,0.71338,0.92434,0.94488,0.93678,0.97588,0.84221,0.6081,0.56813,0.89588,1.70286e-05,1.70286e-05,1.70286e-05
145,965.741,0.65959,0.70497,0.92499,0.93917,0.9455,0.97646,0.84414,0.60349,0.56183,0.89402,1.50288e-05,1.50288e-05,1.50288e-05
146,972.253,0.65018,0.69951,0.92798,0.94634,0.94133,0.97681,0.84525,0.60375,0.55722,0.89469,1.3029e-05,1.3029e-05,1.3029e-05
147,978.629,0.6554,0.70242,0.93027,0.9405,0.9498,0.97682,0.84746,0.59349,0.5521,0.89062,1.10292e-05,1.10292e-05,1.10292e-05
148,985.24,0.65441,0.70362,0.92228,0.94611,0.94426,0.97662,0.8456,0.59525,0.55312,0.89129,9.0294e-06,9.0294e-06,9.0294e-06
149,991.751,0.65522,0.70629,0.92969,0.94681,0.94679,0.97719,0.84693,0.59319,0.55039,0.89057,7.0296e-06,7.0296e-06,7.0296e-06
150,998.757,0.64783,0.69167,0.92161,0.94631,0.94777,0.97714,0.8471,0.59462,0.54986,0.89135,5.0298e-06,5.0298e-06,5.0298e-06
